iso_code,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
LTU,2023-05-05,15-17,61.19,58.02,1.9
LTU,2023-05-05,18-24,85.8,82.81,29.42
LTU,2023-05-05,25-49,82.02,79.91,31.82
LTU,2023-05-05,5-9,3.83,2.65,0
LTU,2023-05-05,50-59,81.71,79.85,37.31
LTU,2023-05-05,60-69,79.7,78.37,47.39
LTU,2023-05-05,70-79,80.3,79.1,56.92
LTU,2023-05-05,80+,68.36,67.64,48.86
LTU,2023-05-12,0-4,0.03,0.01,0
LTU,2023-05-12,10-14,25.44,23.23,0.37
LTU,2023-05-12,15-17,61.19,58.02,1.9
LTU,2023-05-12,18-24,85.8,82.81,29.42
LTU,2023-05-12,25-49,82.02,79.91,31.82
LTU,2023-05-12,5-9,3.83,2.65,0
LTU,2023-05-12,50-59,81.71,79.85,37.31
LTU,2023-05-12,60-69,79.7,78.37,47.39
LTU,2023-05-12,70-79,80.3,79.1,56.92
LTU,2023-05-12,80+,68.36,67.64,48.86
LTU,2023-05-19,0-4,0.03,0.01,0
LTU,2023-05-19,10-14,25.44,23.23,0.37
LTU,2023-05-19,15-17,61.19,58.02,1.9
LTU,2023-05-19,18-24,85.8,82.81,29.42
LTU,2023-05-19,25-49,82.02,79.91,31.82
LTU,2023-05-19,5-9,3.83,2.65,0
LTU,2023-05-19,50-59,81.71,79.85,37.31
LTU,2023-05-19,60-69,79.7,78.37,47.39
LTU,2023-05-19,70-79,80.3,79.1,56.92
LTU,2023-05-19,80+,68.36,67.64,48.86
LTU,2023-05-26,0-4,0.03,0.01,0
LTU,2023-05-26,10-14,25.44,23.23,0.37
LTU,2023-05-26,15-17,61.19,58.02,1.9
LTU,2023-05-26,18-24,85.8,82.81,29.42
LTU,2023-05-26,25-49,82.02,79.91,31.82
LTU,2023-05-26,5-9,3.83,2.65,0
LTU,2023-05-26,50-59,81.71,79.85,37.31
LTU,2023-05-26,60-69,79.7,78.37,47.39
LTU,2023-05-26,70-79,80.3,79.1,56.92
LTU,2023-05-26,80+,68.36,67.64,48.86
LTU,2023-06-02,0-4,0.03,0.01,0
LTU,2023-06-02,10-14,25.44,23.23,0.37
LTU,2023-06-02,15-17,61.19,58.02,1.9
LTU,2023-06-02,18-24,85.8,82.81,29.42
LTU,2023-06-02,25-49,82.02,79.91,31.82
LTU,2023-06-02,5-9,3.83,2.65,0
LTU,2023-06-02,50-59,81.71,79.85,37.31
LTU,2023-06-02,60-69,79.7,78.37,47.39
LTU,2023-06-02,70-79,80.3,79.1,56.92
LTU,2023-06-02,80+,68.36,67.64,48.86
LTU,2023-06-09,0-4,0.03,0.01,0
LTU,2023-06-09,10-14,25.44,23.23,0.37
LTU,2023-06-09,15-17,61.19,58.02,1.9
LTU,2023-06-09,18-24,85.8,82.81,29.42
LTU,2023-06-09,25-49,82.02,79.91,31.83
LTU,2023-06-09,5-9,3.83,2.65,0
LTU,2023-06-09,50-59,81.71,79.85,37.31
LTU,2023-06-09,60-69,79.7,78.37,47.39
LTU,2023-06-09,70-79,80.3,79.1,56.92
LTU,2023-06-09,80+,68.36,67.64,48.86
LTU,2023-06-16,0-4,0.03,0.01,0
LTU,2023-06-16,10-14,25.44,23.23,0.37
LTU,2023-06-16,15-17,61.19,58.02,1.9
LTU,2023-06-16,18-24,85.8,82.81,29.42
LTU,2023-06-16,25-49,82.02,79.92,31.83
LTU,2023-06-16,5-9,3.83,2.65,0
LTU,2023-06-16,50-59,81.71,79.85,37.31
LTU,2023-06-16,60-69,79.7,78.37,47.4
LTU,2023-06-16,70-79,80.3,79.1,56.92
LTU,2023-06-16,80+,68.36,67.64,48.86
LTU,2023-06-23,0-4,0.03,0.01,0
LTU,2023-06-23,10-14,25.44,23.23,0.37
LTU,2023-06-23,15-17,61.2,58.02,1.9
LTU,2023-06-23,18-24,85.8,82.81,29.42
LTU,2023-06-23,25-49,82.02,79.92,31.83
LTU,2023-06-23,5-9,3.83,2.65,0
LTU,2023-06-23,50-59,81.71,79.85,37.31
LTU,2023-06-23,60-69,79.7,78.37,47.4
LTU,2023-06-23,70-79,80.3,79.1,56.92
LTU,2023-06-23,80+,68.36,67.64,48.86
LTU,2023-06-30,0-4,0.03,0.01,0
LTU,2023-06-30,10-14,25.44,23.23,0.38
LTU,2023-06-30,15-17,61.2,58.02,1.9
LTU,2023-06-30,18-24,85.8,82.81,29.42
LTU,2023-06-30,25-49,82.02,79.92,31.83
LTU,2023-06-30,5-9,3.83,2.65,0
LTU,2023-06-30,50-59,81.71,79.85,37.31
LTU,2023-06-30,60-69,79.7,78.37,47.4
LTU,2023-06-30,70-79,80.3,79.1,56.92
LTU,2023-06-30,80+,68.36,67.64,48.86
LTU,2023-07-07,0-4,0.03,0.01,0
LTU,2023-07-07,10-14,25.44,23.23,0.38
LTU,2023-07-07,15-17,61.2,58.02,1.9
LTU,2023-07-07,18-24,85.8,82.81,29.42
LTU,2023-07-07,25-49,82.02,79.92,31.83
LTU,2023-07-07,5-9,3.83,2.65,0
LTU,2023-07-07,50-59,81.71,79.85,37.31
LTU,2023-07-07,60-69,79.7,78.37,47.4
LTU,2023-07-07,70-79,80.3,79.1,56.92
LTU,2023-07-07,80+,68.36,67.64,48.86
LTU,2023-07-14,0-4,0.03,0.01,0
LTU,2023-07-14,10-14,25.44,23.23,0.38
LTU,2023-07-14,15-17,61.2,58.02,1.9
LTU,2023-07-14,18-24,85.8,82.81,29.42
LTU,2023-07-14,25-49,82.02,79.92,31.83
LTU,2023-07-14,5-9,3.83,2.65,0
LTU,2023-07-14,50-59,81.71,79.85,37.31
LTU,2023-07-14,60-69,79.7,78.37,47.4
LTU,2023-07-14,70-79,80.3,79.1,56.92
LTU,2023-07-14,80+,68.36,67.64,48.86
LTU,2023-07-21,0-4,0.03,0.01,0
LTU,2023-07-21,10-14,25.44,23.23,0.38
LTU,2023-07-21,15-17,61.2,58.02,1.9
LTU,2023-07-21,18-24,85.8,82.81,29.42
LTU,2023-07-21,25-49,82.02,79.92,31.83
LTU,2023-07-21,5-9,3.83,2.65,0
LTU,2023-07-21,50-59,81.71,79.85,37.31
LTU,2023-07-21,60-69,79.7,78.37,47.4
LTU,2023-07-21,70-79,80.3,79.1,56.92
LTU,2023-07-21,80+,68.36,67.64,48.86
LTU,2023-07-28,0-4,0.03,0.01,0
LTU,2023-07-28,10-14,25.44,23.23,0.38
LTU,2023-07-28,15-17,61.2,58.02,1.9
LTU,2023-07-28,18-24,85.8,82.81,29.42
LTU,2023-07-28,25-49,82.02,79.92,31.83
LTU,2023-07-28,5-9,3.83,2.65,0
LTU,2023-07-28,50-59,81.71,79.85,37.31
LTU,2023-07-28,60-69,79.7,78.37,47.4
LTU,2023-07-28,70-79,80.3,79.1,56.92
LTU,2023-07-28,80+,68.36,67.64,48.86
LTU,2023-08-04,0-4,0.03,0.01,0
LTU,2023-08-04,10-14,25.44,23.23,0.38
LTU,2023-08-04,15-17,61.2,58.02,1.9
LTU,2023-08-04,18-24,85.8,82.81,29.43
LTU,2023-08-04,25-49,82.02,79.92,31.83
LTU,2023-08-04,5-9,3.83,2.65,0
LTU,2023-08-04,50-59,81.71,79.85,37.31
LTU,2023-08-04,60-69,79.7,78.37,47.4
LTU,2023-08-04,70-79,80.3,79.1,56.92
LTU,2023-08-04,80+,68.36,67.64,48.86
LTU,2023-08-11,0-4,0.03,0.01,0
LTU,2023-08-11,10-14,25.44,23.23,0.38
LTU,2023-08-11,15-17,61.2,58.02,1.9
LTU,2023-08-11,18-24,85.8,82.81,29.43
LTU,2023-08-11,25-49,82.02,79.92,31.83
LTU,2023-08-11,5-9,3.83,2.65,0
LTU,2023-08-11,50-59,81.71,79.85,37.31
LTU,2023-08-11,60-69,79.7,78.37,47.4
LTU,2023-08-11,70-79,80.3,79.1,56.92
LTU,2023-08-11,80+,68.36,67.64,48.86
LTU,2023-08-18,0-4,0.03,0.01,0
LTU,2023-08-18,10-14,25.44,23.23,0.38
LTU,2023-08-18,15-17,61.2,58.02,1.9
LTU,2023-08-18,18-24,85.8,82.81,29.43
LTU,2023-08-18,25-49,82.02,79.92,31.83
LTU,2023-08-18,5-9,3.83,2.65,0
LTU,2023-08-18,50-59,81.71,79.85,37.31
LTU,2023-08-18,60-69,79.7,78.37,47.4
LTU,2023-08-18,70-79,80.3,79.1,56.92
LTU,2023-08-18,80+,68.36,67.64,48.86
LTU,2023-08-25,0-4,0.03,0.01,0
LTU,2023-08-25,10-14,25.44,23.23,0.38
LTU,2023-08-25,15-17,61.2,58.02,1.9
LTU,2023-08-25,18-24,85.8,82.81,29.43
LTU,2023-08-25,25-49,82.02,79.92,31.83
LTU,2023-08-25,5-9,3.83,2.65,0
LTU,2023-08-25,50-59,81.71,79.85,37.31
LTU,2023-08-25,60-69,79.7,78.37,47.4
LTU,2023-08-25,70-79,80.3,79.1,56.92
LTU,2023-08-25,80+,68.36,67.64,48.86
LTU,2023-09-01,0-4,0.03,0.01,0
LTU,2023-09-01,10-14,25.44,23.23,0.38
LTU,2023-09-01,15-17,61.2,58.02,1.9
LTU,2023-09-01,18-24,85.8,82.81,29.43
LTU,2023-09-01,25-49,82.02,79.92,31.83
LTU,2023-09-01,5-9,3.83,2.65,0
LTU,2023-09-01,50-59,81.71,79.85,37.31
LTU,2023-09-01,60-69,79.7,78.37,47.4
LTU,2023-09-01,70-79,80.3,79.1,56.92
LTU,2023-09-01,80+,68.36,67.64,48.86
LTU,2023-09-08,0-4,0.03,0.01,0
LTU,2023-09-08,10-14,25.44,23.23,0.38
LTU,2023-09-08,15-17,61.2,58.02,1.9
LTU,2023-09-08,18-24,85.8,82.81,29.43
LTU,2023-09-08,25-49,82.02,79.92,31.83
LTU,2023-09-08,5-9,3.83,2.65,0
LTU,2023-09-08,50-59,81.71,79.85,37.31
LTU,2023-09-08,60-69,79.7,78.37,47.4
LTU,2023-09-08,70-79,80.3,79.1,56.92
LTU,2023-09-08,80+,68.36,67.64,48.86
LTU,2023-09-15,0-4,0.03,0.01,0
LTU,2023-09-15,10-14,25.44,23.23,0.38
LTU,2023-09-15,15-17,61.2,58.02,1.9
LTU,2023-09-15,18-24,85.8,82.81,29.43
LTU,2023-09-15,25-49,82.02,79.92,31.83
LTU,2023-09-15,5-9,3.83,2.65,0
LTU,2023-09-15,50-59,81.71,79.85,37.31
LTU,2023-09-15,60-69,79.7,78.37,47.4
LTU,2023-09-15,70-79,80.3,79.1,56.92
LTU,2023-09-15,80+,68.36,67.64,48.86
LTU,2023-09-22,0-4,0.03,0.01,0
LTU,2023-09-22,10-14,25.44,23.23,0.38
LTU,2023-09-22,15-17,61.2,58.02,1.9
LTU,2023-09-22,18-24,85.8,82.81,29.43
LTU,2023-09-22,25-49,82.02,79.92,31.83
LTU,2023-09-22,5-9,3.83,2.65,0
LTU,2023-09-22,50-59,81.71,79.85,37.31
LTU,2023-09-22,60-69,79.7,78.37,47.4
LTU,2023-09-22,70-79,80.3,79.1,56.92
LTU,2023-09-22,80+,68.36,67.64,48.86
LTU,2023-09-29,0-4,0.03,0.01,0
LTU,2023-09-29,10-14,25.44,23.23,0.38
LTU,2023-09-29,15-17,61.2,58.02,1.9
LTU,2023-09-29,18-24,85.8,82.81,29.43
LTU,2023-09-29,25-49,82.02,79.92,31.83
LTU,2023-09-29,5-9,3.83,2.65,0
LTU,2023-09-29,50-59,81.71,79.85,37.31
LTU,2023-09-29,60-69,79.7,78.37,47.4
LTU,2023-09-29,70-79,80.3,79.1,56.92
LTU,2023-09-29,80+,68.36,67.64,48.86
LUX,2021-01-01,60-69,0,0,0
LUX,2021-01-08,18-24,0.02,0,0
LUX,2021-01-08,25-49,0.19,0,0
LUX,2021-01-08,50-59,0.27,0,0
LUX,2021-01-08,60-69,0.21,0,0
LUX,2021-01-08,70-79,0.17,0,0
LUX,2021-01-08,80+,1.36,0,0
LUX,2021-01-15,18-24,0.04,0,0
LUX,2021-01-15,25-49,0.4,0,0
LUX,2021-01-15,50-59,0.54,0,0
LUX,2021-01-15,60-69,0.38,0,0
LUX,2021-01-15,70-79,0.36,0,0
LUX,2021-01-15,80+,3.45,0,0
LUX,2021-01-22,18-24,0.2,0.02,0
LUX,2021-01-22,25-49,0.8,0.18,0
LUX,2021-01-22,50-59,1.07,0.27,0
LUX,2021-01-22,60-69,0.62,0.17,0
LUX,2021-01-22,70-79,0.43,0.02,0
LUX,2021-01-22,80+,3.46,0.01,0
LUX,2021-01-29,15-17,0.01,0,0
LUX,2021-01-29,18-24,0.36,0.02,0
LUX,2021-01-29,25-49,1.29,0.19,0
LUX,2021-01-29,50-59,1.68,0.28,0
LUX,2021-01-29,60-69,0.97,0.21,0
LUX,2021-01-29,70-79,0.87,0.17,0
LUX,2021-01-29,80+,6.07,1.29,0
LUX,2021-02-05,15-17,0.01,0,0
LUX,2021-02-05,18-24,0.5,0.04,0
LUX,2021-02-05,25-49,1.61,0.39,0
LUX,2021-02-05,50-59,2.07,0.54,0
LUX,2021-02-05,60-69,1.19,0.38,0
LUX,2021-02-05,70-79,1.17,0.35,0
LUX,2021-02-05,80+,9.7,3.29,0
LUX,2021-02-12,15-17,0.01,0,0
LUX,2021-02-12,18-24,0.72,0.16,0
LUX,2021-02-12,25-49,2.07,0.67,0
LUX,2021-02-12,50-59,2.56,0.88,0
LUX,2021-02-12,60-69,1.53,0.52,0
LUX,2021-02-12,70-79,1.41,0.4,0
LUX,2021-02-12,80+,10.74,3.32,0
LUX,2021-02-19,15-17,0.02,0,0
LUX,2021-02-19,18-24,1.16,0.25,0
LUX,2021-02-19,25-49,2.76,0.98,0
LUX,2021-02-19,50-59,3.35,1.3,0
LUX,2021-02-19,60-69,1.92,0.68,0
LUX,2021-02-19,70-79,1.89,0.45,0
LUX,2021-02-19,80+,17,3.37,0
LUX,2021-02-26,15-17,0.03,0.01,0
LUX,2021-02-26,18-24,1.34,0.36,0
LUX,2021-02-26,25-49,3.08,1.29,0
LUX,2021-02-26,50-59,3.74,1.69,0
LUX,2021-02-26,60-69,2.12,0.96,0
LUX,2021-02-26,70-79,2.02,0.86,0
LUX,2021-02-26,80+,23.29,5.87,0
LUX,2021-03-05,15-17,0.03,0.01,0
LUX,2021-03-05,18-24,1.49,0.51,0
LUX,2021-03-05,25-49,3.23,1.65,0
LUX,2021-03-05,50-59,3.95,2.14,0
LUX,2021-03-05,60-69,3.51,1.19,0
LUX,2021-03-05,70-79,2.31,1.14,0
LUX,2021-03-05,80+,37.28,9.35,0
LUX,2021-03-12,15-17,0.03,0.01,0
LUX,2021-03-12,18-24,1.7,0.61,0
LUX,2021-03-12,25-49,3.34,1.79,0
LUX,2021-03-12,50-59,4.21,2.29,0
LUX,2021-03-12,60-69,4.81,1.35,0
LUX,2021-03-12,70-79,7.16,1.36,0
LUX,2021-03-12,80+,66.16,10.39,0
LUX,2021-03-19,15-17,0.03,0.02,0
LUX,2021-03-19,18-24,1.84,0.77,0
LUX,2021-03-19,25-49,3.49,1.88,0
LUX,2021-03-19,50-59,4.55,2.4,0
LUX,2021-03-19,60-69,5.46,1.55,0
LUX,2021-03-19,70-79,23.37,1.83,0
LUX,2021-03-19,80+,85.68,16.22,0
LUX,2021-03-26,15-17,0.03,0.03,0
LUX,2021-03-26,18-24,2,0.89,0
LUX,2021-03-26,25-49,3.72,2.04,0
LUX,2021-03-26,50-59,4.79,2.63,0
LUX,2021-03-26,60-69,5.71,1.7,0
LUX,2021-03-26,70-79,41.76,1.96,0
LUX,2021-03-26,80+,88.33,22.42,0
LUX,2021-04-02,15-17,0.03,0.03,0
LUX,2021-04-02,18-24,2.18,0.91,0
LUX,2021-04-02,25-49,4.02,2.08,0
LUX,2021-04-02,50-59,5.24,2.71,0
LUX,2021-04-02,60-69,8.94,2.05,0
LUX,2021-04-02,70-79,69.88,2.27,0
LUX,2021-04-02,80+,88.97,36.31,0
LUX,2021-04-09,15-17,0.04,0.03,0
LUX,2021-04-09,18-24,2.47,0.97,0
LUX,2021-04-09,25-49,4.32,2.13,0
LUX,2021-04-09,50-59,5.86,2.9,0
LUX,2021-04-09,60-69,25.01,2.72,0
LUX,2021-04-09,70-79,76.69,6.54,0
LUX,2021-04-09,80+,89.18,63.38,0
LUX,2021-04-16,15-17,0.05,0.03,0
LUX,2021-04-16,18-24,2.67,1.13,0
LUX,2021-04-16,25-49,4.63,2.35,0
LUX,2021-04-16,50-59,6.52,3.25,0
LUX,2021-04-16,60-69,54.84,6.25,0
LUX,2021-04-16,70-79,78.07,21.44,0
LUX,2021-04-16,80+,89.65,80.87,0
LUX,2021-04-23,15-17,0.06,0.03,0
LUX,2021-04-23,18-24,2.78,1.26,0
LUX,2021-04-23,25-49,5.05,2.67,0
LUX,2021-04-23,50-59,8.65,3.58,0
LUX,2021-04-23,60-69,68.25,6.6,0
LUX,2021-04-23,70-79,78.65,22.3,0
LUX,2021-04-23,80+,90.41,81.85,0
LUX,2021-04-30,15-17,0.09,0.03,0
LUX,2021-04-30,18-24,2.97,1.56,0
LUX,2021-04-30,25-49,5.67,3.3,0
LUX,2021-04-30,50-59,22.53,4.34,0
LUX,2021-04-30,60-69,72.36,6.98,0
LUX,2021-04-30,70-79,79.52,22.65,0
LUX,2021-04-30,80+,90.82,82.08,0
LUX,2021-05-07,15-17,0.11,0.04,0
LUX,2021-05-07,18-24,3.14,1.88,0
LUX,2021-05-07,25-49,9.86,3.81,0
LUX,2021-05-07,50-59,38.37,8.19,0
LUX,2021-05-07,60-69,73.74,21.22,0
LUX,2021-05-07,70-79,80.21,29.13,0
LUX,2021-05-07,80+,91.39,82.41,0
LUX,2021-05-14,15-17,0.12,0.05,0
LUX,2021-05-14,18-24,3.31,2.18,0
LUX,2021-05-14,25-49,11.93,4.19,0
LUX,2021-05-14,50-59,57.48,10.73,0
LUX,2021-05-14,60-69,75.21,46.47,0
LUX,2021-05-14,70-79,80.84,30.39,0
LUX,2021-05-14,80+,92.06,82.91,0
LUX,2021-05-21,15-17,0.13,0.06,0
LUX,2021-05-21,18-24,3.45,2.44,0
LUX,2021-05-21,25-49,15.92,5.17,0
LUX,2021-05-21,50-59,68.84,14.72,0
LUX,2021-05-21,60-69,75.93,60.41,0
LUX,2021-05-21,70-79,81.31,31.64,0
LUX,2021-05-21,80+,92.55,85.09,0
LUX,2021-05-28,15-17,0.16,0.09,0
LUX,2021-05-28,18-24,3.53,2.64,0
LUX,2021-05-28,25-49,17.87,5.91,0
LUX,2021-05-28,50-59,70.41,28.33,0
LUX,2021-05-28,60-69,76.44,64.74,0
LUX,2021-05-28,70-79,81.72,34.01,0
LUX,2021-05-28,80+,92.91,87.49,0.01
LUX,2021-06-04,15-17,0.18,0.11,0
LUX,2021-06-04,18-24,3.64,2.93,0
LUX,2021-06-04,25-49,26.55,7.26,0
LUX,2021-06-04,50-59,71.08,39.16,0
LUX,2021-06-04,60-69,76.76,66.19,0
LUX,2021-06-04,70-79,81.97,51.77,0
LUX,2021-06-04,80+,93.08,89.94,0.01
LUX,2021-06-11,15-17,0.19,0.12,0
LUX,2021-06-11,18-24,3.75,3.21,0
LUX,2021-06-11,25-49,32.88,9.74,0
LUX,2021-06-11,50-59,71.91,56.21,0
LUX,2021-06-11,60-69,77.27,70.67,0
LUX,2021-06-11,70-79,82.29,79.36,0
LUX,2021-06-11,80+,93.26,91.15,0.01
LUX,2021-06-18,15-17,0.22,0.13,0
LUX,2021-06-18,18-24,4.43,3.92,0
LUX,2021-06-18,25-49,42.25,12.95,0
LUX,2021-06-18,50-59,72.71,65.77,0
LUX,2021-06-18,60-69,77.8,73.39,0
LUX,2021-06-18,70-79,82.6,80.45,0
LUX,2021-06-18,80+,93.49,91.62,0.01
LUX,2021-06-25,15-17,0.24,0.16,0
LUX,2021-06-25,18-24,14.73,10.89,0
LUX,2021-06-25,25-49,53.68,16.78,0
LUX,2021-06-25,50-59,73.51,67.58,0
LUX,2021-06-25,60-69,78.41,76.28,0
LUX,2021-06-25,70-79,82.98,81.1,0
LUX,2021-06-25,80+,93.85,91.95,0.01
LUX,2021-07-02,10-14,0.18,0,0
LUX,2021-07-02,15-17,3.1,0.18,0
LUX,2021-07-02,18-24,30.78,12.25,0
LUX,2021-07-02,25-49,58.45,27.11,0
LUX,2021-07-02,50-59,73.96,70.46,0
LUX,2021-07-02,60-69,78.72,76.75,0
LUX,2021-07-02,70-79,83.2,81.44,0
LUX,2021-07-02,80+,94.01,92.09,0.01
LUX,2021-07-09,10-14,4.9,0,0
LUX,2021-07-09,15-17,31.28,0.19,0
LUX,2021-07-09,18-24,46.93,12.75,0
LUX,2021-07-09,25-49,60.11,33.01,0
LUX,2021-07-09,50-59,74.37,71.76,0
LUX,2021-07-09,60-69,78.98,77.18,0
LUX,2021-07-09,70-79,83.4,81.76,0
LUX,2021-07-09,80+,94.15,92.27,0.01
LUX,2021-07-16,10-14,16.03,0.02,0
LUX,2021-07-16,15-17,45.91,0.23,0
LUX,2021-07-16,18-24,51.5,14.35,0
LUX,2021-07-16,25-49,61.35,42.84,0
LUX,2021-07-16,50-59,75.07,72.88,0
LUX,2021-07-16,60-69,79.5,77.87,0
LUX,2021-07-16,70-79,83.71,82.16,0
LUX,2021-07-16,80+,94.41,92.58,0.01
LUX,2021-07-23,10-14,18.25,0.03,0
LUX,2021-07-23,15-17,48.69,0.45,0
LUX,2021-07-23,18-24,53.11,18.28,0
LUX,2021-07-23,25-49,62.11,52.08,0
LUX,2021-07-23,50-59,75.53,73.63,0
LUX,2021-07-23,60-69,79.81,78.41,0.01
LUX,2021-07-23,70-79,84.04,82.51,0.01
LUX,2021-07-23,80+,94.57,92.91,0.02
LUX,2021-07-30,10-14,20.1,0.5,0
LUX,2021-07-30,15-17,50.14,4.39,0
LUX,2021-07-30,18-24,54.28,32.57,0
LUX,2021-07-30,25-49,62.78,57.76,0.01
LUX,2021-07-30,50-59,75.91,74.17,0.02
LUX,2021-07-30,60-69,80.05,78.75,0.05
LUX,2021-07-30,70-79,84.32,82.78,0.06
LUX,2021-07-30,80+,94.72,93.12,0.06
LUX,2021-08-06,10-14,20.89,4.68,0
LUX,2021-08-06,15-17,51.19,28.14,0
LUX,2021-08-06,18-24,55.24,46.77,0
LUX,2021-08-06,25-49,63.45,59.77,0.02
LUX,2021-08-06,50-59,76.31,74.57,0.05
LUX,2021-08-06,60-69,80.32,79.02,0.11
LUX,2021-08-06,70-79,84.56,82.99,0.12
LUX,2021-08-06,80+,94.91,93.28,0.07
LUX,2021-08-13,10-14,21.55,13.69,0
LUX,2021-08-13,15-17,52.22,40.51,0
LUX,2021-08-13,18-24,55.98,50.4,0
LUX,2021-08-13,25-49,63.98,60.76,0.03
LUX,2021-08-13,50-59,76.62,75.01,0.07
LUX,2021-08-13,60-69,80.6,79.4,0.14
LUX,2021-08-13,70-79,84.77,83.27,0.13
LUX,2021-08-13,80+,95.08,93.53,0.1
LUX,2021-08-20,10-14,22.49,16.14,0
LUX,2021-08-20,15-17,53.78,44.55,0
LUX,2021-08-20,18-24,56.93,52.33,0
LUX,2021-08-20,25-49,64.55,61.59,0.03
LUX,2021-08-20,50-59,76.99,75.46,0.09
LUX,2021-08-20,60-69,80.9,79.73,0.15
LUX,2021-08-20,70-79,85.04,83.61,0.16
LUX,2021-08-20,80+,95.31,93.71,0.12
LUX,2021-08-27,10-14,23.66,18.58,0
LUX,2021-08-27,15-17,55.59,47.39,0
LUX,2021-08-27,18-24,57.82,53.86,0.01
LUX,2021-08-27,25-49,65.04,62.26,0.04
LUX,2021-08-27,50-59,77.31,75.86,0.1
LUX,2021-08-27,60-69,81.14,79.97,0.16
LUX,2021-08-27,70-79,85.26,83.9,0.18
LUX,2021-08-27,80+,95.5,93.84,0.13
LUX,2021-09-03,10-14,25.3,19.92,0
LUX,2021-09-03,15-17,57.93,49.33,0
LUX,2021-09-03,18-24,58.75,55.1,0.01
LUX,2021-09-03,25-49,65.51,62.99,0.04
LUX,2021-09-03,50-59,77.57,76.25,0.11
LUX,2021-09-03,60-69,81.34,80.25,0.18
LUX,2021-09-03,70-79,85.44,84.16,0.21
LUX,2021-09-03,80+,95.73,94.05,0.16
LUX,2021-09-10,10-14,26.97,20.87,0
LUX,2021-09-10,15-17,60.33,50.59,0
LUX,2021-09-10,18-24,59.78,56.07,0.01
LUX,2021-09-10,25-49,66.03,63.62,0.05
LUX,2021-09-10,50-59,77.9,76.6,0.12
LUX,2021-09-10,60-69,81.59,80.54,0.19
LUX,2021-09-10,70-79,85.63,84.39,0.23
LUX,2021-09-10,80+,95.94,94.2,0.21
LUX,2021-09-17,10-14,28.22,21.85,0
LUX,2021-09-17,15-17,61.98,52.17,0
LUX,2021-09-17,18-24,60.67,56.87,0.02
LUX,2021-09-17,25-49,66.48,64.11,0.05
LUX,2021-09-17,50-59,78.19,76.9,0.13
LUX,2021-09-17,60-69,81.76,80.77,0.21
LUX,2021-09-17,70-79,85.82,84.63,0.27
LUX,2021-09-17,80+,96.13,94.39,0.23
LUX,2021-09-24,10-14,29.15,23.1,0
LUX,2021-09-24,15-17,62.98,53.99,0
LUX,2021-09-24,18-24,61.24,57.68,0.02
LUX,2021-09-24,25-49,66.89,64.6,0.06
LUX,2021-09-24,50-59,78.44,77.2,0.15
LUX,2021-09-24,60-69,81.96,81.01,0.23
LUX,2021-09-24,70-79,85.96,84.82,0.3
LUX,2021-09-24,80+,96.3,94.58,0.3
LUX,2021-10-01,10-14,29.84,24.71,0
LUX,2021-10-01,15-17,63.84,56.37,0
LUX,2021-10-01,18-24,61.78,58.54,0.02
LUX,2021-10-01,25-49,67.24,65.02,0.07
LUX,2021-10-01,50-59,78.63,77.44,0.21
LUX,2021-10-01,60-69,82.13,81.21,0.54
LUX,2021-10-01,70-79,86.11,85,1.49
LUX,2021-10-01,80+,96.48,94.81,13.37
LUX,2021-10-08,10-14,30.45,26.32,0
LUX,2021-10-08,15-17,64.57,58.61,0.01
LUX,2021-10-08,18-24,62.28,59.32,0.02
LUX,2021-10-08,25-49,67.6,65.45,0.07
LUX,2021-10-08,50-59,78.84,77.71,0.22
LUX,2021-10-08,60-69,82.26,81.44,0.59
LUX,2021-10-08,70-79,86.25,85.17,1.8
LUX,2021-10-08,80+,96.64,95.02,17.72
LUX,2021-10-15,10-14,31.23,27.51,0
LUX,2021-10-15,15-17,65.69,60.14,0.01
LUX,2021-10-15,18-24,63.13,60.15,0.02
LUX,2021-10-15,25-49,68.19,65.92,0.08
LUX,2021-10-15,50-59,79.19,78,0.24
LUX,2021-10-15,60-69,82.51,81.62,0.62
LUX,2021-10-15,70-79,86.44,85.35,2.53
LUX,2021-10-15,80+,96.78,95.21,23.43
LUX,2021-10-22,10-14,33.6,28.45,0
LUX,2021-10-22,15-17,68.62,61.33,0.01
LUX,2021-10-22,18-24,64.45,60.73,0.13
LUX,2021-10-22,25-49,68.97,66.37,0.13
LUX,2021-10-22,50-59,79.63,78.26,0.35
LUX,2021-10-22,60-69,82.84,81.83,0.85
LUX,2021-10-22,70-79,86.63,85.5,4.81
LUX,2021-10-22,80+,96.99,95.34,33.08
LUX,2021-10-29,10-14,35.82,29.17,0
LUX,2021-10-29,15-17,71.37,62.2,0.01
LUX,2021-10-29,18-24,65.88,61.23,1.8
LUX,2021-10-29,25-49,69.75,66.73,1.15
LUX,2021-10-29,50-59,80.09,78.44,2.1
LUX,2021-10-29,60-69,83.11,81.97,1.98
LUX,2021-10-29,70-79,86.85,85.64,8.23
LUX,2021-10-29,80+,97.19,95.5,42.16
LUX,2021-11-05,10-14,36.96,29.74,0
LUX,2021-11-05,15-17,72.63,62.87,0.01
LUX,2021-11-05,18-24,67.05,61.74,3.68
LUX,2021-11-05,25-49,70.49,67.1,2.09
LUX,2021-11-05,50-59,80.48,78.65,3.54
